number,value,params_Dg_dislocation_scale,params_Dg_scale,params_Dv_dislocation_scale,params_Dv_scale,user_attrs_first_gas_pressure_factor,user_attrs_max_Rd_nm,user_attrs_max_f_cap_step,user_attrs_max_psi_d,user_attrs_min_Nd,user_attrs_rho_cfg,user_attrs_score_Nd_drop,user_attrs_score_guards,user_attrs_score_partition,user_attrs_score_pressure,user_attrs_score_radius_T,user_attrs_score_swelling_T,user_attrs_score_swelling_burnup,state
52,209.6481345068423,0.8116943354726582,2.1160701385994867,4.974668795826,0.38796537219960314,0.3333333333333333,10915.801923036977,0.0,0.8794380880830349,124841869582083.08,"{""rho_mode"": ""rizk2023_smooth_fixed"", ""RHO_RIZK2023_SMOOTH_SCALE"": 0.1, ""RHO_RIZK2023_SMOOTH_RHO_FAB"": 30000000000000.0, ""RHO_RIZK2023_SMOOTH_RHO_AMP"": 750000000000000.0, ""RHO_RIZK2023_SMOOTH_FC_PERCENT"": 3.0, ""RHO_RIZK2023_SMOOTH_T_HALF"": 1550.0, ""RHO_RIZK2023_SMOOTH_WIDTH"": 120.0, ""RHO_RIZK2023_SMOOTH_F_MIN"": 0.08, ""RHO_RIZK2023_SMOOTH_CAP"": 4000000000000000.0}",0.0014106816516282629,33.40818168368536,1.6014061037190548,0.04620858753167509,0.6358562924854794,0.8733928396141709,1.2125482820530298,COMPLETE
53,45.63386293013565,0.6714870325404556,3.0148948285298225,8.611551838291824,0.2220255508417004,0.3333333333333333,233.33309136318698,0.0,0.6194582011034727,4.4670252460547625e+18,"{""rho_mode"": ""rizk2023_smooth_fixed"", ""RHO_RIZK2023_SMOOTH_SCALE"": 0.1, ""RHO_RIZK2023_SMOOTH_RHO_FAB"": 30000000000000.0, ""RHO_RIZK2023_SMOOTH_RHO_AMP"": 750000000000000.0, ""RHO_RIZK2023_SMOOTH_FC_PERCENT"": 3.0, ""RHO_RIZK2023_SMOOTH_T_HALF"": 1550.0, ""RHO_RIZK2023_SMOOTH_WIDTH"": 120.0, ""RHO_RIZK2023_SMOOTH_F_MIN"": 0.08, ""RHO_RIZK2023_SMOOTH_CAP"": 4000000000000000.0}",0.0023096280348608484,0.0,1.6723285195436712,2.1864060632149115e-05,0.6674880105735883,0.9639099849575617,1.3128606770676927,COMPLETE
54,2522.625553604592,15.395303599580847,1.57710022072201,2.152531387056767,1.214769060717033,0.3333333333333333,37384.91248714668,0.0,0.89930497069989,3323098904496.3438,"{""rho_mode"": ""rizk2023_smooth_fixed"", ""RHO_RIZK2023_SMOOTH_SCALE"": 0.1, ""RHO_RIZK2023_SMOOTH_RHO_FAB"": 30000000000000.0, ""RHO_RIZK2023_SMOOTH_RHO_AMP"": 750000000000000.0, ""RHO_RIZK2023_SMOOTH_FC_PERCENT"": 3.0, ""RHO_RIZK2023_SMOOTH_T_HALF"": 1550.0, ""RHO_RIZK2023_SMOOTH_WIDTH"": 120.0, ""RHO_RIZK2023_SMOOTH_F_MIN"": 0.08, ""RHO_RIZK2023_SMOOTH_CAP"": 4000000000000000.0}",0.9619221244006375,497.7129812878822,6.376629264858676,0.4051219691066979,0.010284848925950945,0.647723307624269,0.7816647190340702,COMPLETE
55,350.0942700614561,0.7586084825305222,3.1703730568560182,5.533460631171457,0.4529419205131525,0.3333333333333333,14331.850131543419,0.0,0.8852723495021345,56264610351263.79,"{""rho_mode"": ""rizk2023_smooth_fixed"", ""RHO_RIZK2023_SMOOTH_SCALE"": 0.1, ""RHO_RIZK2023_SMOOTH_RHO_FAB"": 30000000000000.0, ""RHO_RIZK2023_SMOOTH_RHO_AMP"": 750000000000000.0, ""RHO_RIZK2023_SMOOTH_FC_PERCENT"": 3.0, ""RHO_RIZK2023_SMOOTH_T_HALF"": 1550.0, ""RHO_RIZK2023_SMOOTH_WIDTH"": 120.0, ""RHO_RIZK2023_SMOOTH_F_MIN"": 0.08, ""RHO_RIZK2023_SMOOTH_CAP"": 4000000000000000.0}",0.0008570203110157687,61.815083622144314,1.5980011410352641,0.056004940829678745,0.6181465263819326,0.8229976721313232,1.1640658425590908,COMPLETE
56,3089.8132704662958,14.18991629505132,4.967748103740306,1.0768335116693095,2.8318653689146425,0.3333333333333333,41224.4631752187,0.0,0.9011270595132328,2493471778098.959,"{""rho_mode"": ""rizk2023_smooth_fixed"", ""RHO_RIZK2023_SMOOTH_SCALE"": 0.1, ""RHO_RIZK2023_SMOOTH_RHO_FAB"": 30000000000000.0, ""RHO_RIZK2023_SMOOTH_RHO_AMP"": 750000000000000.0, ""RHO_RIZK2023_SMOOTH_FC_PERCENT"": 3.0, ""RHO_RIZK2023_SMOOTH_T_HALF"": 1550.0, ""RHO_RIZK2023_SMOOTH_WIDTH"": 120.0, ""RHO_RIZK2023_SMOOTH_F_MIN"": 0.08, ""RHO_RIZK2023_SMOOTH_CAP"": 4000000000000000.0}",1.1673642143159422,610.5412566850421,7.148204757091881,0.42130515728336226,0.008045300150827902,0.679946823419789,0.817090032448078,COMPLETE
57,50.41379776988341,0.5841594239294103,2.9705281518901514,17.761153202552336,0.20665619829696985,0.3333333333333333,179.49556082478657,0.0,0.5565816554501238,7.117654750122738e+18,"{""rho_mode"": ""rizk2023_smooth_fixed"", ""RHO_RIZK2023_SMOOTH_SCALE"": 0.1, ""RHO_RIZK2023_SMOOTH_RHO_FAB"": 30000000000000.0, ""RHO_RIZK2023_SMOOTH_RHO_AMP"": 750000000000000.0, ""RHO_RIZK2023_SMOOTH_FC_PERCENT"": 3.0, ""RHO_RIZK2023_SMOOTH_T_HALF"": 1550.0, ""RHO_RIZK2023_SMOOTH_WIDTH"": 120.0, ""RHO_RIZK2023_SMOOTH_F_MIN"": 0.08, ""RHO_RIZK2023_SMOOTH_CAP"": 4000000000000000.0}",0.004254769409085087,0.0,1.85284524896601,2.635756095064181e-06,0.7143307054325287,1.0977192019351318,1.4688268008462404,COMPLETE
58,244.49280364148865,0.7569783763947164,4.086753537494122,6.280821007812359,0.25445295306056803,0.3333333333333333,11946.582169647878,0.0,0.8806238713543976,95620658142197.58,"{""rho_mode"": ""rizk2023_smooth_fixed"", ""RHO_RIZK2023_SMOOTH_SCALE"": 0.1, ""RHO_RIZK2023_SMOOTH_RHO_FAB"": 30000000000000.0, ""RHO_RIZK2023_SMOOTH_RHO_AMP"": 750000000000000.0, ""RHO_RIZK2023_SMOOTH_FC_PERCENT"": 3.0, ""RHO_RIZK2023_SMOOTH_T_HALF"": 1550.0, ""RHO_RIZK2023_SMOOTH_WIDTH"": 120.0, ""RHO_RIZK2023_SMOOTH_F_MIN"": 0.08, ""RHO_RIZK2023_SMOOTH_CAP"": 4000000000000000.0}",0.0003758252221955252,41.06594013427579,1.5494972564759009,0.051932335769575455,0.5982560037294561,0.7712852335207564,1.0891061700025078,COMPLETE
59,53.15653097383627,0.6608590525642756,1.5304728099309035,5.50419330327917,0.24785882697236983,0.3333333333333333,161.85712762801592,0.0,0.5283632138352562,8.304502558541254e+18,"{""rho_mode"": ""rizk2023_smooth_fixed"", ""RHO_RIZK2023_SMOOTH_SCALE"": 0.1, ""RHO_RIZK2023_SMOOTH_RHO_FAB"": 30000000000000.0, ""RHO_RIZK2023_SMOOTH_RHO_AMP"": 750000000000000.0, ""RHO_RIZK2023_SMOOTH_FC_PERCENT"": 3.0, ""RHO_RIZK2023_SMOOTH_T_HALF"": 1550.0, ""RHO_RIZK2023_SMOOTH_WIDTH"": 120.0, ""RHO_RIZK2023_SMOOTH_F_MIN"": 0.08, ""RHO_RIZK2023_SMOOTH_CAP"": 4000000000000000.0}",0.0056773095421217236,0.0,1.9183268634376833,9.721032061578606e-06,0.7419557820960097,1.1801245542597272,1.5375374596452658,COMPLETE
60,48.24211652763509,0.5908239852133178,3.5997039355518523,0.7044081614583686,3.939009046981239,0.3333333333333333,198.59492249416522,0.0,0.5823552471624454,6.01964593512367e+18,"{""rho_mode"": ""rizk2023_smooth_fixed"", ""RHO_RIZK2023_SMOOTH_SCALE"": 0.1, ""RHO_RIZK2023_SMOOTH_RHO_FAB"": 30000000000000.0, ""RHO_RIZK2023_SMOOTH_RHO_AMP"": 750000000000000.0, ""RHO_RIZK2023_SMOOTH_FC_PERCENT"": 3.0, ""RHO_RIZK2023_SMOOTH_T_HALF"": 1550.0, ""RHO_RIZK2023_SMOOTH_WIDTH"": 120.0, ""RHO_RIZK2023_SMOOTH_F_MIN"": 0.08, ""RHO_RIZK2023_SMOOTH_CAP"": 4000000000000000.0}",0.0032008410576450665,0.0,1.784909792879174,1.6041217292584092e-06,0.6925147769918316,1.035639644020303,1.3975489341860075,COMPLETE
61,561.1017116195745,0.9465254597348254,4.040574517493222,0.5625199707826343,4.243832492822491,0.3333333333333333,18318.714890725285,0.0,0.8896498205299143,27345361363420.33,"{""rho_mode"": ""rizk2023_smooth_fixed"", ""RHO_RIZK2023_SMOOTH_SCALE"": 0.1, ""RHO_RIZK2023_SMOOTH_RHO_FAB"": 30000000000000.0, ""RHO_RIZK2023_SMOOTH_RHO_AMP"": 750000000000000.0, ""RHO_RIZK2023_SMOOTH_FC_PERCENT"": 3.0, ""RHO_RIZK2023_SMOOTH_T_HALF"": 1550.0, ""RHO_RIZK2023_SMOOTH_WIDTH"": 120.0, ""RHO_RIZK2023_SMOOTH_F_MIN"": 0.08, ""RHO_RIZK2023_SMOOTH_CAP"": 4000000000000000.0}",0.0,105.93888591346514,1.2597623561243136,0.0760724516489157,0.5184496351950654,0.5575898854456641,0.8466357674617293,COMPLETE
