label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,D2_xe_scale,family,score_swig_diag,score_rizk_prior,score_partition,score_qgb,score_radius_guard,score_radius_saturation,score_base_highT_guard,p_d_over_eq_1p3_1600K,p_b_over_eq_1p3_1600K,bulk_gas_1p3_1600K,disl_gas_1p3_1600K,qgb_gas_1p3_1600K,bulk_gas_3p2_1600K,disl_gas_3p2_1600K,qgb_gas_3p2_1600K,bulk_gas_1p1_1200,disl_gas_1p1_1200,qgb_gas_1p1_1200,matrix_gas_1p1_1200,bulk_gas_1p1_1500,disl_gas_1p1_1500,qgb_gas_1p1_1500,matrix_gas_1p1_1500,bulk_gas_1p1_1600,disl_gas_1p1_1600,qgb_gas_1p1_1600,matrix_gas_1p1_1600,bulk_gas_1p1_2000,disl_gas_1p1_2000,qgb_gas_1p1_2000,matrix_gas_1p1_2000,bulk_gas_1p1_2200,disl_gas_1p1_2200,qgb_gas_1p1_2200,matrix_gas_1p1_2200,bulk_gas_3p2_1200,disl_gas_3p2_1200,qgb_gas_3p2_1200,matrix_gas_3p2_1200,bulk_gas_3p2_1500,disl_gas_3p2_1500,qgb_gas_3p2_1500,matrix_gas_3p2_1500,bulk_gas_3p2_1800,disl_gas_3p2_1800,qgb_gas_3p2_1800,matrix_gas_3p2_1800,bulk_gas_3p2_2000,disl_gas_3p2_2000,qgb_gas_3p2_2000,matrix_gas_3p2_2000,bulk_gas_3p2_2200,disl_gas_3p2_2200,qgb_gas_3p2_2200,matrix_gas_3p2_2200,Rd_1p3_1700K,Rd_1p3_1800K,Rd_1p3_1900K,Rd_1p3_2000K,Rd_ratio_2000_over_1800,Rd_ratio_2000_over_1700,Rd_ratio_2000_over_1900,Rd_inc_1600_1700_nm,Rd_inc_1700_1800_nm,Rd_inc_1800_1900_nm,Rd_inc_1900_2000_nm,Rd_inc_1800_2000_nm,Rd2000_max_nm,Rd1900_soft_max_nm,Rd_ratio_max,Rd_post1800_delta_max_nm,Rd_last_increment_factor_max,Rd_1900_2000_ratio_max
FINAL_rank1_capture_only_capture_only_v5_codex_trial_00196,1.9517243628600223,0.9146139241991365,0.48693236112630084,0.4897633048404842,0.1654833866876008,0.0,0.012902543109529863,7.587127715269053e-08,228006.32114484385,59310048914923.195,5.150774624349236e+19,1.323454190961288,0.6701786186193371,0.2112357537293501,3.0937904850489537,1.0585320255016402,0.5998758551014695,1.5947685473498037,2.6598751244371863,1.8629306313963485,79.43756291650611,1.2667616381375519e+19,1.327296958365722e+19,1.1154139182334781e+19,-0.07553203981117547,2.683487882125326,6.290956762060452,6.772119837330691e-05,0.0906601130303848,0.0906601130303848,1.0,40,1,0.6843083352033176,capture_only,2.2558225524526554,0.1714110255714436,0.05510479321032356,0.0531285339212393,0.0,0.013138919781279455,0.07288070087470734,1.0110519407713618,1.002311960391348,61.29750236317976,28.73303457486136,9.52055786230305,78.55229807591387,11.472011751508152,9.79534389134067,68.46992021811336,21.578577373572053,7.865645987890407,2.0858564204241787,66.56602984426128,23.87962282090007,8.03581057959789,1.5185367552407874,55.990362365825064,34.02488548983368,9.451289818258145,0.5334623260831228,0.6870240653954424,88.04541044571415,11.266143347190411,0.0014221416999867951,0.044942215804125385,88.70875825026319,11.246193152011827,0.00010638192086609884,83.84992973079854,7.542402943166937,7.894086633793149,0.713580692241393,83.28140977058712,8.171664774291443,8.029691784812037,0.5172336703093984,54.34501426221042,30.087793351276723,15.557316461256244,0.009875925256643523,7.022843520530379,70.97823536700368,21.9979035345472,0.001017577918736447,0.946368545799696,76.44000374736994,22.613542283180195,8.542365016967302e-05,107.74826135714898,145.1869484936065,183.23809701574982,222.05928963100743,1.5294714293191862,2.060908332385579,1.2118620158553646,28.310698440642867,37.43868713645753,38.05114852214331,38.821192615257615,76.87234113740092,800.0,700.0,2.8,350.0,0.75,1.35
