label,xe_diffusivity_mode,vacancy_diffusivity_mode,T,burnup,rho_d_eff,c,mb,md,Nb,Nd,Rb_nm,Rd_nm,swelling_b_percent,swelling_d_percent,swelling_ig_percent,swelling_gf_percent,swelling_total_gas_percent,Ngf_areal,Rgf_nm,Fc_gf,p_gf,p_gf_eq,p_gf_over_eq,p_b,p_b_eq,p_d,p_d_eq,p_b_over_eq,p_d_over_eq,matrix_gas_percent,bulk_gas_percent,dislocation_gas_percent,qgb_gas_percent,grainface_gas_percent,release_gas_percent,q_gb,q_gf,q_rel,generated,retained,lambda_d,nu_b,phi_b,phi_d,f_cap_step,cap_raw_step,capture_fraction_sum,capture_raw_sum,capture_bubbles_cumulative,max_f_cap_step,hist,rates,Dg,Dv,Dv_dislocation,Dv_gb,beta,rho_d_old,rho_d_next,delta_Nd_rho,g_b,g_d,b_b,b_d,b_b_gas,b_d_gas,dVd_growth_dt,dnvb_dt,dnvd_dt,dnv_gf_dt,dA_gf_dt,dNgf_dt,dq_gf_in_step,dq_rel_step,nvb_seed_added,nvd_seed_added,bulk_first_gas_seed_applied,dislocation_first_gas_seed_applied,first_gas_pressure_factor,seed_pressure_factor,seed_gas_atoms_per_bubble,D1_Xe,D2_Xe,D2_Xe_scaled,D3_Xe,D1_Xe_i_2023,D2_Xe_i0_2023,D2_Xe_i1_2023,D1_XeVU_2023,D2_XeVU_2023,Dg_D1_scaled,Dg_D3_scaled,D2_Xe_over_Dg_unscaled,Dg_dislocation_scale,Dg_dislocation,Dv1,Dv2,Dv1_scaled,Dv2_scaled,Dv_dislocation_scale,A20_vU_active,Gamma_d,den,free_dislocation,term_bubbles,term_dislocation,term_bubbles_scaled,term_dislocation_scaled,g_b_unscaled,g_d_unscaled,psi_b,psi_d,porosity_b,porosity_d,valid_single_size,xi_b,xi_d,zeta_b_final,zeta_d_final,guard_fcap_clipped,guard_capture_raw_exceeded_clipped_sum,guard_psi_b_ge_1,guard_psi_d_ge_1,guard_xi_b_ge_1,guard_xi_d_ge_1,near_xi_b_08,near_xi_d_08,near_psi_b_08,near_psi_d_08,guard_lambda_near_clip,guard_pressure_floor_b,guard_pressure_floor_d,guard_nonfinite_R_or_N,invalid_single_size_final
8test_UN_intergranular,rizk2025_refit_plot,rizk2025_refit_full,900.0,1.1,52928288626082.14,1.3995846790974187e+23,5.708111133711917e+25,2.896576583672253e+25,3.445166362016437e+23,1.5637015048052695e+19,1.5472436471863935,38.75726991594211,0.534533504715609,0.38133089778819307,0.9158644025038021,0.03552823550350824,0.9513926380073103,17583254422211.906,40.256743032582506,0.06577450586535856,687431974479.8015,55146040.95525572,12465.66322027666,1437418885.4633596,1434809575.1027899,266369872.11235374,57279576.31728964,1.0018185760715896,4.650346410330394,0.154880011894663,63.16676178932535,32.05392445580882,4.624433742971181,4.624433742971181,0.0,4.1789037442517296e+24,4.1789037442517296e+24,0.0,9.036573938600317e+25,9.036573938600317e+25,1.0095972825026658,8.268142939836114e+16,0.00607279316938153,5.398597093770886e-07,0.0,0.0,0.0,0.0,0.0,0.0,,"{'Dg': 6.862128815240435e-19, 'Dv': 5.097673414690816e-25, 'Dv_dislocation': 5.097673414690816e-24, 'Dv_gb': 5.119872410101689e-28, 'beta': 1.3848e+19, 'rho_d_old': 52921468827118.016, 'rho_d_next': 52928288626082.14, 'delta_Nd_rho': 2014826131636224.0, 'g_b': 0.005218326011286993, 'g_d': 0.0009101821937948499, 'b_b': 1.2593684451125259e-05, 'b_d': 4.332515085273158e-06, 'b_b_gas': 1.2593684451125259e-05, 'b_d_gas': 4.332515085273158e-06, 'nu_b': 8.268142939836114e+16, 'phi_b': 0.00607279316938153, 'phi_d': 5.398597093770886e-07, 'lambda_d': 1.0095972825026658, 'dVd_growth_dt': 1.954828425744959e-29, 'dnvb_dt': 4.096214244821967e+18, 'dnvd_dt': 4.953885434681568e+18, 'dnv_gf_dt': 0.00010542834893716879, 'dA_gf_dt': 3.9727512031329397e-22, 'dNgf_dt': -225858.69981006888, 'dq_gf_in_step': 1.5606145231474603e+21, 'dq_rel_step': 0.0, 'nvb_seed_added': 0.0, 'nvd_seed_added': 0.0, 'bulk_first_gas_seed_applied': 0.0, 'dislocation_first_gas_seed_applied': 0.0, 'first_gas_pressure_factor': 0.3333333333333333, 'seed_pressure_factor': 0.3333333333333333, 'seed_gas_atoms_per_bubble': 2.0, 'f_cap_step': 0.0, 'cap_raw_step': 0.0, 'capture_fraction_sum': 0.0, 'capture_raw_sum': 0.0, 'capture_bubbles_cumulative': 0.0, 'max_f_cap_step': 0.0, 'xe_diffusivity_mode': 'rizk2025_refit_plot', 'D1_Xe': 2.4966082885114063e-31, 'D2_Xe': 9.584028308143428e-25, 'D2_Xe_scaled': 9.584028308143428e-25, 'D3_Xe': 6.86211923120963e-19, 'D1_Xe_i_2023': 0.0, 'D2_Xe_i0_2023': 0.0, 'D2_Xe_i1_2023': 0.0, 'D1_XeVU_2023': 0.0, 'D2_XeVU_2023': 0.0, 'Dg_D1_scaled': 2.4966082885114063e-31, 'Dg_D3_scaled': 6.86211923120963e-19, 'D2_Xe_over_Dg_unscaled': 1.3966552605159195e-06, 'Dg_dislocation_scale': 13.0, 'Dg_dislocation': 8.920767459812565e-18, 'vacancy_diffusivity_mode': 'rizk2025_refit_full', 'Dv1': 5.119872410101689e-34, 'Dv2': 5.097673409570944e-25, 'Dv1_scaled': 5.119872410101689e-34, 'Dv2_scaled': 5.097673409570944e-25, 'Dv_dislocation_scale': 10.0, 'A20_vU_active': nan, 'Gamma_d': 7.755487798612592e-08, 'den': 3.2028643803097245, 'free_dislocation': 51709550503461.43, 'term_bubbles': 5.253623393889518e-06, 'term_dislocation': 0.0009049285704009603, 'term_bubbles_scaled': 5.253623393889518e-06, 'term_dislocation_scaled': 0.0009049285704009603, 'g_b_unscaled': 0.005218326011286993, 'g_d_unscaled': 0.0009101821937948499}",6.862128815240435e-19,5.097673414690816e-25,5.097673414690816e-24,5.119872410101689e-28,1.3848e+19,52921468827118.016,52928288626082.14,2014826131636224.0,0.005218326011286993,0.0009101821937948499,1.2593684451125259e-05,4.332515085273158e-06,1.2593684451125259e-05,4.332515085273158e-06,1.954828425744959e-29,4.096214244821967e+18,4.953885434681568e+18,0.00010542834893716879,3.9727512031329397e-22,-225858.69981006888,1.5606145231474603e+21,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,2.4966082885114063e-31,9.584028308143428e-25,9.584028308143428e-25,6.86211923120963e-19,0.0,0.0,0.0,0.0,0.0,2.4966082885114063e-31,6.86211923120963e-19,1.3966552605159195e-06,13.0,8.920767459812565e-18,5.119872410101689e-34,5.097673409570944e-25,5.119872410101689e-34,5.097673409570944e-25,10.0,,7.755487798612592e-08,3.2028643803097245,51709550503461.43,5.253623393889518e-06,0.0009049285704009603,5.253623393889518e-06,0.0009049285704009603,0.005218326011286993,0.0009101821937948499,0.174847050548336,0.15623104294480672,0.00534533504715609,0.0038133089778819304,True,0.00534533504715609,0.0038133089778819304,0.49111924464020623,0.42203726279258363,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8test_UN_intergranular,rizk2025_refit_plot,rizk2025_refit_full,950.0,1.1,52880197591016.4,1.3973100660875783e+23,5.690793447389222e+25,2.914214543664722e+25,3.432127973017696e+23,1.5576126288405977e+19,1.5504243900479928,41.172587709343,0.5358014165219196,0.45537853876833606,0.9911799552902556,0.03554593200743575,1.0267258872976914,17582546640156.273,40.26396610101989,0.06579546258809182,108373852174.03868,55136148.14869834,1965.5680676452403,1433097048.3868053,1431866019.5556397,184057709.68024004,53919370.229339056,1.0008597374435546,3.4135730609866997,0.15462830001521669,62.97512183329376,32.24910860538045,4.621141261310566,4.621141261310566,0.0,4.175928468854966e+24,4.175928468854966e+24,0.0,9.036573938600317e+25,9.036573938600317e+25,1.0114761681416349,8.241854553139504e+16,0.006068194783662562,5.345034164502253e-07,0.0,0.0,0.0,0.0,0.0,0.0,,"{'Dg': 6.862476621496718e-19, 'Dv': 1.4263125960570472e-24, 'Dv_dislocation': 1.426312596057047e-23, 'Dv_gb': 2.2845010932250072e-26, 'beta': 1.3848e+19, 'rho_d_old': 52873392096268.19, 'rho_d_next': 52880197591016.4, 'delta_Nd_rho': 2004592465276928.0, 'g_b': 0.0052082339720334655, 'g_d': 0.0009083287621680648, 'b_b': 1.258660276862674e-05, 'b_d': 4.289820733602058e-06, 'b_b_gas': 1.258660276862674e-05, 'b_d_gas': 4.289820733602058e-06, 'nu_b': 8.241854553139504e+16, 'phi_b': 0.006068194783662562, 'phi_d': 5.345034164502253e-07, 'lambda_d': 1.0114761681416349, 'dVd_growth_dt': 2.4538224253535442e-29, 'dnvb_dt': 4.975927263749048e+18, 'dnvd_dt': 7.532467320551511e+18, 'dnv_gf_dt': 0.0007024343755041075, 'dA_gf_dt': 3.975414969053374e-22, 'dNgf_dt': -225986.1478626876, 'dq_gf_in_step': 1.559763937103922e+21, 'dq_rel_step': 0.0, 'nvb_seed_added': 0.0, 'nvd_seed_added': 0.0, 'bulk_first_gas_seed_applied': 0.0, 'dislocation_first_gas_seed_applied': 0.0, 'first_gas_pressure_factor': 0.3333333333333333, 'seed_pressure_factor': 0.3333333333333333, 'seed_gas_atoms_per_bubble': 2.0, 'f_cap_step': 0.0, 'cap_raw_step': 0.0, 'capture_fraction_sum': 0.0, 'capture_raw_sum': 0.0, 'capture_bubbles_cumulative': 0.0, 'max_f_cap_step': 0.0, 'xe_diffusivity_mode': 'rizk2025_refit_plot', 'D1_Xe': 7.498646671560408e-30, 'D2_Xe': 3.573902121010292e-23, 'D2_Xe_scaled': 3.573902121010292e-23, 'D3_Xe': 6.86211923120963e-19, 'D1_Xe_i_2023': 0.0, 'D2_Xe_i0_2023': 0.0, 'D2_Xe_i1_2023': 0.0, 'D1_XeVU_2023': 0.0, 'D2_XeVU_2023': 0.0, 'Dg_D1_scaled': 7.498646671560408e-30, 'Dg_D3_scaled': 6.86211923120963e-19, 'D2_Xe_over_Dg_unscaled': 5.2078896849208036e-05, 'Dg_dislocation_scale': 13.0, 'Dg_dislocation': 8.921219607945733e-18, 'vacancy_diffusivity_mode': 'rizk2025_refit_full', 'Dv1': 2.284501093225007e-32, 'Dv2': 1.4263125732120364e-24, 'Dv1_scaled': 2.284501093225007e-32, 'Dv2_scaled': 1.4263125732120364e-24, 'Dv_dislocation_scale': 10.0, 'A20_vU_active': nan, 'Gamma_d': 7.759012953373988e-08, 'den': 3.203318813859139, 'free_dislocation': 51590964310278.82, 'term_bubbles': 5.557803641107818e-06, 'term_dislocation': 0.0009027709585269569, 'term_bubbles_scaled': 5.557803641107818e-06, 'term_dislocation_scaled': 0.0009027709585269569, 'g_b_unscaled': 0.0052082339720334655, 'g_d_unscaled': 0.0009083287621680648}",6.862476621496718e-19,1.4263125960570472e-24,1.426312596057047e-23,2.2845010932250072e-26,1.3848e+19,52873392096268.19,52880197591016.4,2004592465276928.0,0.0052082339720334655,0.0009083287621680648,1.258660276862674e-05,4.289820733602058e-06,1.258660276862674e-05,4.289820733602058e-06,2.4538224253535442e-29,4.975927263749048e+18,7.532467320551511e+18,0.0007024343755041075,3.975414969053374e-22,-225986.1478626876,1.559763937103922e+21,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,7.498646671560408e-30,3.573902121010292e-23,3.573902121010292e-23,6.86211923120963e-19,0.0,0.0,0.0,0.0,0.0,7.498646671560408e-30,6.86211923120963e-19,5.2078896849208036e-05,13.0,8.921219607945733e-18,2.284501093225007e-32,1.4263125732120364e-24,2.284501093225007e-32,1.4263125732120364e-24,10.0,,7.759012953373988e-08,3.203318813859139,51590964310278.82,5.557803641107818e-06,0.0009027709585269569,5.557803641107818e-06,0.0009027709585269569,0.0052082339720334655,0.0009083287621680648,0.1749851869390301,0.16575151999993343,0.0053580141652191954,0.0045537853876833605,True,0.0053580141652191954,0.0045537853876833605,0.4916510501211152,0.456734349204153,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8test_UN_intergranular,rizk2025_refit_plot,rizk2025_refit_full,1000.0,1.1,52807665750420.92,1.3945802399730648e+23,5.674702155066211e+25,2.930607403092752e+25,3.418724926992756e+23,1.5497060538440866e+19,1.5537584263764468,43.84536201542381,0.5371594972248827,0.547153169889863,1.0843126671147456,0.035770716620852946,1.1200833837355988,17573533789817.242,40.35555791891812,0.06606126345149385,19293307167.660892,55011009.99422177,350.71719587928703,1429446896.0182977,1428793538.5021913,135753036.93989214,50632493.33462121,1.0004572791649038,2.6811446168120594,0.15432621361244267,62.797053325999464,32.430514296734415,4.618106163653681,4.618106163653681,0.0,4.173185780416234e+24,4.173185780416234e+24,0.0,9.036573938600317e+25,9.036573938600317e+25,1.0138118688275775,8.214774125276414e+16,0.006061599470183771,5.288161228805766e-07,0.0,0.0,0.0,0.0,0.0,0.0,,"{'Dg': 6.866596745302428e-19, 'Dv': 3.542021295984409e-24, 'Dv_dislocation': 3.5420212959844095e-23, 'Dv_gb': 6.972208708889678e-25, 'beta': 1.3848e+19, 'rho_d_old': 52800881829571.2, 'rho_d_next': 52807665750420.92, 'delta_Nd_rho': 1990825206947840.0, 'g_b': 0.005200822613242445, 'g_d': 0.0009064045062627784, 'b_b': 1.2579187197972692e-05, 'b_d': 4.247869339842788e-06, 'b_b_gas': 1.2579187197972692e-05, 'b_d_gas': 4.247869339842788e-06, 'nu_b': 8.214774125276414e+16, 'phi_b': 0.006061599470183771, 'phi_d': 5.288161228805766e-07, 'lambda_d': 1.0138118688275775, 'dVd_growth_dt': 3.0611463151090704e-29, 'dnvb_dt': 5.912200689951818e+18, 'dnvd_dt': 1.0658475045632561e+19, 'dnv_gf_dt': 0.0036264432948020014, 'dA_gf_dt': 3.992890745070979e-22, 'dNgf_dt': -226673.12681467173, 'dq_gf_in_step': 1.559044501838137e+21, 'dq_rel_step': 0.0, 'nvb_seed_added': 0.0, 'nvd_seed_added': 0.0, 'bulk_first_gas_seed_applied': 0.0, 'dislocation_first_gas_seed_applied': 0.0, 'first_gas_pressure_factor': 0.3333333333333333, 'seed_pressure_factor': 0.3333333333333333, 'seed_gas_atoms_per_bubble': 2.0, 'f_cap_step': 0.0, 'cap_raw_step': 0.0, 'capture_fraction_sum': 0.0, 'capture_raw_sum': 0.0, 'capture_bubbles_cumulative': 0.0, 'max_f_cap_step': 0.0, 'xe_diffusivity_mode': 'rizk2025_refit_plot', 'D1_Xe': 1.6026995865756309e-28, 'D2_Xe': 4.477512490098069e-22, 'D2_Xe_scaled': 4.477512490098069e-22, 'D3_Xe': 6.86211923120963e-19, 'D1_Xe_i_2023': 0.0, 'D2_Xe_i0_2023': 0.0, 'D2_Xe_i1_2023': 0.0, 'D1_XeVU_2023': 0.0, 'D2_XeVU_2023': 0.0, 'Dg_D1_scaled': 1.6026995865756309e-28, 'Dg_D3_scaled': 6.86211923120963e-19, 'D2_Xe_over_Dg_unscaled': 0.0006520715656065316, 'Dg_dislocation_scale': 13.0, 'Dg_dislocation': 8.926575768893156e-18, 'vacancy_diffusivity_mode': 'rizk2025_refit_full', 'Dv1': 6.972208708889678e-31, 'Dv2': 3.542020598763538e-24, 'Dv1_scaled': 6.972208708889678e-31, 'Dv2_scaled': 3.542020598763538e-24, 'Dv_dislocation_scale': 10.0, 'A20_vU_active': nan, 'Gamma_d': 7.76433876477438e-08, 'den': 3.204004981602556, 'free_dislocation': 51442137735461.12, 'term_bubbles': 5.89025707887248e-06, 'term_dislocation': 0.000900514249183906, 'term_bubbles_scaled': 5.89025707887248e-06, 'term_dislocation_scaled': 0.000900514249183906, 'g_b_unscaled': 0.005200822613242445, 'g_d_unscaled': 0.0009064045062627784}",6.866596745302428e-19,3.542021295984409e-24,3.5420212959844095e-23,6.972208708889678e-25,1.3848e+19,52800881829571.2,52807665750420.92,1990825206947840.0,0.005200822613242445,0.0009064045062627784,1.2579187197972692e-05,4.247869339842788e-06,1.2579187197972692e-05,4.247869339842788e-06,3.0611463151090704e-29,5.912200689951818e+18,1.0658475045632561e+19,0.0036264432948020014,3.992890745070979e-22,-226673.12681467173,1.559044501838137e+21,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,1.6026995865756309e-28,4.477512490098069e-22,4.477512490098069e-22,6.86211923120963e-19,0.0,0.0,0.0,0.0,0.0,1.6026995865756309e-28,6.86211923120963e-19,0.0006520715656065316,13.0,8.926575768893156e-18,6.972208708889678e-31,3.542020598763538e-24,6.972208708889678e-31,3.542020598763538e-24,10.0,,7.76433876477438e-08,3.204004981602556,51442137735461.12,5.89025707887248e-06,0.000900514249183906,5.89025707887248e-06,0.000900514249183906,0.005200822613242445,0.0009064045062627784,0.1751329055386454,0.17621233518203389,0.005371594972248827,0.00547153169889863,True,0.005371594972248827,0.00547153169889863,0.4922200680251882,0.4963882055179021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8test_UN_intergranular,rizk2025_refit_plot,rizk2025_refit_full,1050.0,1.1,52698592163433.53,1.3895925442882335e+23,5.660659129842167e+25,2.944881906399642e+25,3.402907318258786e+23,1.5397708822885538e+19,1.5576669281188227,46.64687380782542,0.5387192912723456,0.6546547783822201,1.1933740696545658,0.03819173686343301,1.2315658065179989,17475969965087.977,41.32281343013905,0.0688814241234174,2210950614.8657594,53723350.752803035,41.154369261868915,1425588437.6425583,1425208406.1905775,105582989.84280206,47591613.73055563,1.0002666497407187,2.2185209024550003,0.15377426818282292,62.64165123091939,32.58847796088279,4.616096540014987,4.616096540014987,0.0,4.171369769156253e+24,4.171369769156253e+24,0.0,9.036573938600317e+25,9.036573938600317e+25,1.0165577327308033,8.179872644618038e+16,0.0060484445257668485,5.22879530917101e-07,0.0,0.0,0.0,0.0,0.0,0.0,,"{'Dg': 6.886439551203305e-19, 'Dv': 7.958878129400058e-24, 'Dv_dislocation': 7.958878129400059e-23, 'Dv_gb': 1.5366002896313798e-23, 'beta': 1.3848e+19, 'rho_d_old': 52691840685473.36, 'rho_d_next': 52698592163433.53, 'delta_Nd_rho': 1972676830388224.0, 'g_b': 0.0052032079753097146, 'g_d': 0.0009057931868047579, 'b_b': 1.2570499449498853e-05, 'b_d': 4.208890739324992e-06, 'b_b_gas': 1.2570499449498853e-05, 'b_d_gas': 4.208890739324992e-06, 'nu_b': 8.179872644618038e+16, 'phi_b': 0.0060484445257668485, 'phi_d': 5.22879530917101e-07, 'lambda_d': 1.0165577327308033, 'dVd_growth_dt': 3.763190133127661e-29, 'dnvb_dt': 6.733703094895468e+18, 'dnvd_dt': 1.4241088687824488e+19, 'dnv_gf_dt': 0.008769508619337328, 'dA_gf_dt': 3.965315632549877e-22, 'dNgf_dt': -221848.28137339294, 'dq_gf_in_step': 1.558699504260759e+21, 'dq_rel_step': 0.0, 'nvb_seed_added': 0.0, 'nvd_seed_added': 0.0, 'bulk_first_gas_seed_applied': 0.0, 'dislocation_first_gas_seed_applied': 0.0, 'first_gas_pressure_factor': 0.3333333333333333, 'seed_pressure_factor': 0.3333333333333333, 'seed_gas_atoms_per_bubble': 2.0, 'f_cap_step': 0.0, 'cap_raw_step': 0.0, 'capture_fraction_sum': 0.0, 'capture_raw_sum': 0.0, 'capture_bubbles_cumulative': 0.0, 'max_f_cap_step': 0.0, 'xe_diffusivity_mode': 'rizk2025_refit_plot', 'D1_Xe': 2.558981501392922e-27, 'D2_Xe': 2.432029440386027e-21, 'D2_Xe_scaled': 2.432029440386027e-21, 'D3_Xe': 6.86211923120963e-19, 'D1_Xe_i_2023': 0.0, 'D2_Xe_i0_2023': 0.0, 'D2_Xe_i1_2023': 0.0, 'D1_XeVU_2023': 0.0, 'D2_XeVU_2023': 0.0, 'Dg_D1_scaled': 2.558981501392922e-27, 'Dg_D3_scaled': 6.86211923120963e-19, 'D2_Xe_over_Dg_unscaled': 0.00353162098106425, 'Dg_dislocation_scale': 13.0, 'Dg_dislocation': 8.952371416564297e-18, 'vacancy_diffusivity_mode': 'rizk2025_refit_full', 'Dv1': 1.5366002896313797e-29, 'Dv2': 7.958862763397163e-24, 'Dv1_scaled': 1.5366002896313797e-29, 'Dv2_scaled': 7.958862763397163e-24, 'Dv_dislocation_scale': 10.0, 'A20_vU_active': nan, 'Gamma_d': 7.772368421888465e-08, 'den': 3.2050386186187554, 'free_dislocation': 51255547480542.695, 'term_bubbles': 6.242643517781359e-06, 'term_dislocation': 0.0008995505432869765, 'term_bubbles_scaled': 6.242643517781359e-06, 'term_dislocation_scaled': 0.0008995505432869765, 'g_b_unscaled': 0.0052032079753097146, 'g_d_unscaled': 0.0009057931868047579}",6.886439551203305e-19,7.958878129400058e-24,7.958878129400059e-23,1.5366002896313798e-23,1.3848e+19,52691840685473.36,52698592163433.53,1972676830388224.0,0.0052032079753097146,0.0009057931868047579,1.2570499449498853e-05,4.208890739324992e-06,1.2570499449498853e-05,4.208890739324992e-06,3.763190133127661e-29,6.733703094895468e+18,1.4241088687824488e+19,0.008769508619337328,3.965315632549877e-22,-221848.28137339294,1.558699504260759e+21,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,2.558981501392922e-27,2.432029440386027e-21,2.432029440386027e-21,6.86211923120963e-19,0.0,0.0,0.0,0.0,0.0,2.558981501392922e-27,6.86211923120963e-19,0.00353162098106425,13.0,8.952371416564297e-18,1.5366002896313797e-29,7.958862763397163e-24,1.5366002896313797e-29,7.958862763397163e-24,10.0,,7.772368421888465e-08,3.2050386186187554,51255547480542.695,6.242643517781359e-06,0.0008995505432869765,6.242643517781359e-06,0.0008995505432869765,0.0052032079753097146,0.0009057931868047579,0.17530225764652768,0.18706998613694134,0.0053871929127234566,0.006546547783822201,True,0.0053871929127234566,0.006546547783822201,0.49287282918194486,0.5393248302563017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8test_UN_intergranular,rizk2025_refit_plot,rizk2025_refit_full,1100.0,1.1,52535288267362.695,1.3809900503790524e+23,5.649350983564657e+25,2.9563111482650685e+25,3.383128980831056e+23,1.5274936855653986e+19,1.5624821796896662,49.47923154129476,0.5405705518270446,0.7750627607358387,1.3156333125628832,0.0758423786974046,1.391475691260288,16179824299773.463,53.29173880499079,0.1060656225907647,156840453.24399173,41657488.567291714,3.7650002109617917,1421059345.8912838,1420816204.4068415,85719623.45407571,44867309.593262695,1.0001711280344974,1.9105140074400053,0.15282230409027728,62.51651369146757,32.71495556116674,4.615708443275416,4.615708443275416,0.0,4.171019062668007e+24,4.171019062668007e+24,0.0,9.036573938600317e+25,9.036573938600317e+25,1.0196460084965464,8.131953677771013e+16,0.0060251882958570445,5.167054894288586e-07,0.0,0.0,0.0,0.0,0.0,0.0,,"{'Dg': 6.931473046467114e-19, 'Dv': 1.6432407269475763e-23, 'Dv_dislocation': 1.6432407269475763e-22, 'Dv_gb': 2.556484784617257e-22, 'beta': 1.3848e+19, 'rho_d_old': 52528585362576.02, 'rho_d_next': 52535288267362.695, 'delta_Nd_rho': 1948908071938048.0, 'g_b': 0.005220964416306587, 'g_d': 0.0009073972722118619, 'b_b': 1.2559805523206986e-05, 'b_d': 4.173833235071234e-06, 'b_b_gas': 1.2559805523206986e-05, 'b_d_gas': 4.173833235071234e-06, 'nu_b': 8.131953677771013e+16, 'phi_b': 0.0060251882958570445, 'phi_d': 5.167054894288586e-07, 'lambda_d': 1.0196460084965464, 'dVd_growth_dt': 4.5418027610732183e-29, 'dnvb_dt': 7.409767187577176e+18, 'dnvd_dt': 1.8160252061853616e+19, 'dnv_gf_dt': 0.010256832790050732, 'dA_gf_dt': 3.3267789719083695e-22, 'dNgf_dt': -152607.03757300996, 'dq_gf_in_step': 1.5589228341935546e+21, 'dq_rel_step': 0.0, 'nvb_seed_added': 0.0, 'nvd_seed_added': 0.0, 'bulk_first_gas_seed_applied': 0.0, 'dislocation_first_gas_seed_applied': 0.0, 'first_gas_pressure_factor': 0.3333333333333333, 'seed_pressure_factor': 0.3333333333333333, 'seed_gas_atoms_per_bubble': 2.0, 'f_cap_step': 0.0, 'cap_raw_step': 0.0, 'capture_fraction_sum': 0.0, 'capture_raw_sum': 0.0, 'capture_bubbles_cumulative': 0.0, 'max_f_cap_step': 0.0, 'xe_diffusivity_mode': 'rizk2025_refit_plot', 'D1_Xe': 3.1761352235744896e-26, 'D2_Xe': 6.935349764396125e-21, 'D2_Xe_scaled': 6.935349764396125e-21, 'D3_Xe': 6.86211923120963e-19, 'D1_Xe_i_2023': 0.0, 'D2_Xe_i0_2023': 0.0, 'D2_Xe_i1_2023': 0.0, 'D1_XeVU_2023': 0.0, 'D2_XeVU_2023': 0.0, 'Dg_D1_scaled': 3.1761352235744896e-26, 'Dg_D3_scaled': 6.86211923120963e-19, 'D2_Xe_over_Dg_unscaled': 0.01000559292072987, 'Dg_dislocation_scale': 13.0, 'Dg_dislocation': 9.010914960407248e-18, 'vacancy_diffusivity_mode': 'rizk2025_refit_full', 'Dv1': 2.556484784617257e-28, 'Dv2': 1.64321516209973e-23, 'Dv1_scaled': 2.556484784617257e-28, 'Dv2_scaled': 1.64321516209973e-23, 'Dv_dislocation_scale': 10.0, 'A20_vU_active': nan, 'Gamma_d': 7.784437052119259e-08, 'den': 3.2065901752891857, 'free_dislocation': 51017228702381.54, 'term_bubbles': 6.6101567768372046e-06, 'term_dislocation': 0.0009007871154350247, 'term_bubbles_scaled': 6.6101567768372046e-06, 'term_dislocation_scaled': 0.0009007871154350247, 'g_b_unscaled': 0.005220964416306587, 'g_d_unscaled': 0.0009073972722118619}",6.931473046467114e-19,1.6432407269475763e-23,1.6432407269475763e-22,2.556484784617257e-22,1.3848e+19,52528585362576.02,52535288267362.695,1948908071938048.0,0.005220964416306587,0.0009073972722118619,1.2559805523206986e-05,4.173833235071234e-06,1.2559805523206986e-05,4.173833235071234e-06,4.5418027610732183e-29,7.409767187577176e+18,1.8160252061853616e+19,0.010256832790050732,3.3267789719083695e-22,-152607.03757300996,1.5589228341935546e+21,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,3.1761352235744896e-26,6.935349764396125e-21,6.935349764396125e-21,6.86211923120963e-19,0.0,0.0,0.0,0.0,0.0,3.1761352235744896e-26,6.86211923120963e-19,0.01000559292072987,13.0,9.010914960407248e-18,2.556484784617257e-28,1.64321516209973e-23,2.556484784617257e-28,1.64321516209973e-23,10.0,,7.784437052119259e-08,3.2065901752891857,51017228702381.54,6.6101567768372046e-06,0.0009007871154350247,6.6101567768372046e-06,0.0009007871154350247,0.005220964416306587,0.0009073972722118619,0.17550283156845656,0.19789992227939263,0.005405705518270446,0.007750627607358387,True,0.005405705518270446,0.007750627607358387,0.493646500780617,0.5840511895714904,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
