label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,D1_Xe,D2_Xe,D2_Xe_over_Dg_unscaled,D2_Xe_scaled,D2_xe_scale,D3_Xe,Dg,Dg_D1_scale,Dg_D3_scale,Dv,Dv_D1_scale,Dv_D2_scale,Nd_1p3_1550K_v7,Nd_1p3_1650K_v7,Nd_1p3_1800K_v7,Nd_drop_1600_over_1400_log10_v7,Nd_drop_1650_over_1400_log10_v7,Nd_drop_1725_over_1400_log10_v7,Nd_drop_1725_over_1550_log10_v7,Nd_drop_1800_over_1400_log10_v7,Rd1900_soft_max_nm,Rd2000_max_nm,Rd_1900_2000_ratio_max,Rd_1p3_1700K,Rd_1p3_1800K,Rd_1p3_1900K,Rd_1p3_2000K,Rd_inc_1600_1700_nm,Rd_inc_1700_1800_nm,Rd_inc_1800_1900_nm,Rd_inc_1800_2000_nm,Rd_inc_1900_2000_nm,Rd_last_increment_factor_max,Rd_post1800_delta_max_nm,Rd_ratio_2000_over_1700,Rd_ratio_2000_over_1800,Rd_ratio_2000_over_1900,Rd_ratio_max,b_bulk_scale,b_dislocation_scale,bulk_gas_1p3_1600K,bulk_gas_3p2_1600K,disl_gas_1p3_1600K,disl_gas_3p2_1600K,family,gd_bubble_scale,gd_line_alpha,gd_line_scale,p_b_over_eq_1p3_1600K,p_d_over_eq_1p3_1600K,pb_over_eq_highT_1p1_1900,pb_over_eq_highT_1p1_2000,pb_over_eq_highT_3p2_1700,pb_over_eq_highT_3p2_1800,pb_over_eq_highT_3p2_1900,pb_over_eq_highT_3p2_2000,pd_over_eq_highT_1p1_1900,pd_over_eq_highT_1p1_2000,pd_over_eq_highT_3p2_1700,pd_over_eq_highT_3p2_1800,pd_over_eq_highT_3p2_1900,pd_over_eq_highT_3p2_2000,qgb_gas_1p3_1600K,qgb_gas_3p2_1600K,rhoFT2_base_1025_1p1FIMA,rhoFT2_base_1025_1p3FIMA,rhoFT2_base_1025_3p2FIMA,rhoFT2_base_1025_6p0FIMA,rhoFT2_eff_1p1FIMA_1025K,rhoFT2_eff_1p1FIMA_1300K,rhoFT2_eff_1p1FIMA_1600K,rhoFT2_eff_1p1FIMA_1800K,rhoFT2_eff_1p1FIMA_2000K,rhoFT2_eff_1p3FIMA_1025K,rhoFT2_eff_1p3FIMA_1300K,rhoFT2_eff_1p3FIMA_1600K,rhoFT2_eff_1p3FIMA_1800K,rhoFT2_eff_1p3FIMA_2000K,rhoFT2_eff_3p2FIMA_1025K,rhoFT2_eff_3p2FIMA_1300K,rhoFT2_eff_3p2FIMA_1600K,rhoFT2_eff_3p2FIMA_1800K,rhoFT2_eff_3p2FIMA_2000K,rhoFT2_eff_6p0FIMA_1025K,rhoFT2_eff_6p0FIMA_1300K,rhoFT2_eff_6p0FIMA_1600K,rhoFT2_eff_6p0FIMA_1800K,rhoFT2_eff_6p0FIMA_2000K,rhoFT2_enabled,rhoFT2_factor_1025K,rhoFT2_factor_1300K,rhoFT2_factor_1600K,rhoFT2_factor_1800K,rhoFT2_factor_2000K,rho_high_scale,rho_low_scale,rho_transition_end_K,rizk_fig6_Sd_err_scaled_1p1FIMA,rizk_fig6_Sd_err_scaled_3p2FIMA,rizk_fig6_Sd_err_scaled_6p0FIMA,rizk_fig6_Sd_pred_1p1FIMA,rizk_fig6_Sd_pred_3p2FIMA,rizk_fig6_Sd_pred_6p0FIMA,rizk_fig6_Sd_target_1p1FIMA,rizk_fig6_Sd_target_3p2FIMA,rizk_fig6_Sd_target_6p0FIMA,rizk_fig8_Rb_logerr_1061K,rizk_fig8_Rb_logerr_1539K,rizk_fig8_Rb_logerr_1800K,rizk_fig8_Rb_logerr_1989K,rizk_fig8_Rb_pred_1061K,rizk_fig8_Rb_pred_1539K,rizk_fig8_Rb_pred_1800K,rizk_fig8_Rb_pred_1989K,rizk_fig8_Rb_target_1061K,rizk_fig8_Rb_target_1539K,rizk_fig8_Rb_target_1800K,rizk_fig8_Rb_target_1989K,rizk_fig8_Rd_logerr_1033K,rizk_fig8_Rd_logerr_1333K,rizk_fig8_Rd_logerr_1589K,rizk_fig8_Rd_logerr_1742K,rizk_fig8_Rd_logerr_1836K,rizk_fig8_Rd_logerr_1900K,rizk_fig8_Rd_logerr_1961K,rizk_fig8_Rd_pred_1033K,rizk_fig8_Rd_pred_1333K,rizk_fig8_Rd_pred_1589K,rizk_fig8_Rd_pred_1742K,rizk_fig8_Rd_pred_1836K,rizk_fig8_Rd_pred_1900K,rizk_fig8_Rd_pred_1961K,rizk_fig8_Rd_target_1033K,rizk_fig8_Rd_target_1333K,rizk_fig8_Rd_target_1589K,rizk_fig8_Rd_target_1742K,rizk_fig8_Rd_target_1836K,rizk_fig8_Rd_target_1900K,rizk_fig8_Rd_target_1961K,score_Nd_coalescence_shape,score_Nd_coalescence_shape_terms_rmse,score_Rd_exp,score_base_highT_guard,score_highT_pressure,score_partition,score_qgb,score_radius_guard,score_radius_saturation,score_rizk_fig6_dislocation_burnup,score_rizk_fig8_bulk_radius,score_rizk_fig8_dislocation_radius,score_rizk_prior,score_swig_diag,v11_bulk_gas_1p1_1200,v11_bulk_gas_1p1_1500,v11_bulk_gas_1p1_1600,v11_bulk_gas_1p1_1800,v11_bulk_gas_1p1_2000,v11_bulk_gas_3p2_1200,v11_bulk_gas_3p2_1500,v11_bulk_gas_3p2_1600,v11_bulk_gas_3p2_1800,v11_bulk_gas_3p2_2000,v11_disl_delta_1900_1800_1p1,v11_disl_delta_1900_1800_3p2,v11_disl_delta_2000_1900_1p1,v11_disl_delta_2000_1900_3p2,v11_disl_gas_1p1_1200,v11_disl_gas_1p1_1500,v11_disl_gas_1p1_1600,v11_disl_gas_1p1_1800,v11_disl_gas_1p1_2000,v11_disl_gas_3p2_1200,v11_disl_gas_3p2_1500,v11_disl_gas_3p2_1600,v11_disl_gas_3p2_1800,v11_disl_gas_3p2_2000,v11_disl_min_err_1p1_1800,v11_disl_min_err_1p1_1900,v11_disl_min_err_1p1_2000,v11_disl_min_err_3p2_1800,v11_disl_min_err_3p2_1900,v11_disl_min_err_3p2_2000,v11_disl_min_target_1p1_1800,v11_disl_min_target_1p1_1900,v11_disl_min_target_1p1_2000,v11_disl_min_target_3p2_1800,v11_disl_min_target_3p2_1900,v11_disl_min_target_3p2_2000,v11_matrix_gas_1p1_1200,v11_matrix_gas_1p1_1500,v11_matrix_gas_1p1_1600,v11_matrix_gas_1p1_1800,v11_matrix_gas_1p1_2000,v11_matrix_gas_3p2_1200,v11_matrix_gas_3p2_1500,v11_matrix_gas_3p2_1600,v11_matrix_gas_3p2_1800,v11_matrix_gas_3p2_2000,v11_qgb_delta_1600_1200_1p1,v11_qgb_delta_1600_1200_3p2,v11_qgb_delta_2000_1600_1p1,v11_qgb_delta_2000_1600_3p2,v11_qgb_gas_1p1_1200,v11_qgb_gas_1p1_1500,v11_qgb_gas_1p1_1600,v11_qgb_gas_1p1_1800,v11_qgb_gas_1p1_2000,v11_qgb_gas_3p2_1200,v11_qgb_gas_3p2_1500,v11_qgb_gas_3p2_1600,v11_qgb_gas_3p2_1800,v11_qgb_gas_3p2_2000,trial_number,state
capture_only_v10c_trial_00398,2.2424619397909873,0.8477974961072494,0.465850596908674,0.4652293365415643,0.16552180034824424,0.0,0.028549309382944466,1.6823971094492904e-08,346549.2556111795,30000000000000.0,4.68188449257508e+19,1.0,1.0,1.0,2.5125595261117084,1.0,0.11063920521434756,0.07322729088975315,1.7210992418777808,3.5962494917053216,77.32808151546874,8.885985437523801e+18,1.1471761337367073e+19,8.703487233332854e+18,-0.11993680658708873,5.780818872649677,8.825115083679583,3.019871419532974e-05,0.007062785569444744,0.007062785569444744,12.0,22,1,4.2934800659537927e-19,2.9560558270386997e-105,8.965195878153855e-87,0.0,1.0,8.661486311263898e-20,3.297257379776761e-19,0.5321838037187703,1.16877957282026,1.115954605924666e-20,0.4707328081662056,3.9970869765511283,9.542759515464774e+18,8.839472973027215e+18,8.455593607094526e+18,-0.11092450602209651,-0.11320373091619007,-0.11993680658708873,-0.03998068281299813,-0.1324860014686469,1300.0,1400.0,1.35,108.59674904887817,146.8847307693222,173.19423037032732,188.04151345574257,31.268667533409428,38.28798172044404,26.309499601005115,41.15678268642037,14.847283085415256,0.75,350.0,1.7315574830983864,1.2801978290790197,1.0857261991561065,12.0,0.046914956299954035,0.3866919043854669,77.7576887861735,69.14408431879752,14.288650549061481,24.008033463013607,capture_only,9.965906099816355,0.9094076580935464,1.3293816711222959,1.062057141230746,0.7378296037440019,1.0030854225721784,1.0026429309815024,1.0716495407516438,1.0161116299753494,1.0027659490605296,1.0018771230742385,1.053297737132612,1.0196423177096328,0.9857066956080912,1.0892567515643392,1.0759032266619175,1.0647538348193408,7.592442416078627,6.707655873608956,30000000000000.0,30000000000000.0,128000000000000.05,576000000000000.0,30000000000000.0,36895957963651.4,25847209330680.273,25847209330680.273,25847209330680.273,30000000000000.0,36895957963651.4,25847209330680.273,25847209330680.273,25847209330680.273,128000000000000.05,157422753978246.03,110281426477569.2,110281426477569.2,110281426477569.2,576000000000000.0,708402392902106.9,496266419149061.25,496266419149061.25,496266419149061.25,1,1.0,1.2298652654550466,0.8615736443560091,0.8615736443560091,0.8615736443560091,0.7005431152145185,1.0,1600.0,-0.21697291337378316,0.4827047181624192,3.8061613260783647,1.7321083465048674,5.780818872649677,20.424645304313458,2.6,3.85,5.2,0.4363245941799175,0.5427226593734273,0.5042960468852566,0.1824953111304932,20.18295374503902,30.769101627426043,70.24514419353467,79.26180143049407,7.390267027041024,8.818447970098383,21.99481236607679,52.06772800089737,-0.17154468818600133,-0.09165818157254743,-0.024848267141549675,-0.01220254241118086,-0.2605444251509093,-0.3496691941346239,-0.3480827748357044,36.985413218895566,50.49066601789053,74.62714563600893,124.59765705503543,158.12409703994797,173.19423037032732,183.20203650910054,54.90035634986601,62.35471248401371,79.02146884249838,128.1481728359008,288.0994861369096,387.4383570341449,408.3316765847392,0.3112673306573868,0.3112673306573868,0.16552180034824424,0.0,0.0,0.0,0.0,0.0,0.0,1.98440218572807,0.43947300200704803,0.2235776316618176,0.20172833644981034,3.7706599282715296,77.60445626019032,78.32111963197303,73.36940821484508,15.756043861069259,0.7401229597557097,72.16753965001794,74.1391846536273,69.14408431879752,14.27314600633494,0.7216604879623997,12.233869943373008,10.99080498995329,2.691737080165865,2.3889523244068016,14.055849884667825,13.737419322735866,18.31986115874403,73.0425037769031,87.96811080044198,21.257819561788544,19.515853360706874,24.008033463013607,76.69123653690828,90.07099385126837,0.0,0.0,0.0,0.0,0.0,0.0,55.0,78.0,84.0,45.0,70.0,80.0,1.1940149499366706,0.9469803053701675,0.451614454938015,0.03533011658086606,0.0016705232521977778,0.38630903398640354,0.3030350534718718,0.14022634457990737,0.009248639937876092,0.0004773578834013855,0.7134372662676585,0.5193241194018512,3.430979545077248,2.4992124292768745,7.1456789052052025,6.99448073992093,7.859116171472861,11.166122245446797,11.290095716550109,6.188331754207105,6.0419269321939675,6.707655873608956,9.026368816818922,9.20686830288583,398,TrialState.COMPLETE
capture_only_v10c_trial_00425,2.250510908735746,0.8335228770263041,0.4697231396897582,0.47161428072319117,0.1857683568149573,0.0,0.02149034673926817,1.9443232323786916e-08,369881.1306098172,30000000000000.0,4.758605011064434e+19,1.0,1.0,1.0,1.4523171261808459,1.0,0.2524183701821038,0.049373642499657915,1.7248189405604502,2.872155420979549,73.85097360313254,1.0223185187477985e+19,1.2483117725901093e+19,9.735867650204893e+18,-0.10794840483565601,5.714887554617828,7.086270530679493,1.8965165044056572e-05,0.0044223712348874095,0.0044223712348874095,12.0,22,1,4.2934800659537927e-19,2.9801773733159634e-105,8.626821539479101e-87,0.0,1.0,8.803419270469203e-20,3.454548537578662e-19,0.5759358376636896,1.1152251973214091,1.034401865588507e-20,0.44313392917260536,3.360868535175104,1.0818330847119118e+19,1.0097933833575393e+19,9.13535699219577e+18,-0.08673683840453698,-0.09209054561377013,-0.10794840483565601,-0.045785597495476484,-0.1355975428663687,1300.0,1400.0,1.35,105.0222425864545,142.90440888197412,169.56542211742448,186.67812059418324,31.17126898332195,37.882166295519625,26.661013235450355,43.77371171220912,17.112698476758766,0.75,350.0,1.7775103254009215,1.3063146340597662,1.100920920451035,12.0,0.05471085781157917,0.44001260995172514,75.16934292538552,66.41953904450833,15.488187349745905,25.53176096343338,capture_only,8.982816870099864,0.9550359072830633,0.9860279763889696,1.0241803110472003,0.7672649799288576,1.002579403163529,1.0025283441107644,1.0238182334794317,1.0060890462337173,1.002751114811652,1.003646765784015,1.052291043200858,1.0200546046483272,1.005771547058742,1.1158733367957312,1.1555071662647052,1.6771613385132065,8.867044204446778,7.86406379724587,30000000000000.0,30000000000000.0,128000000000000.05,576000000000000.0,30000000000000.0,36895957963651.4,28148081187834.484,28148081187834.484,28148081187834.484,30000000000000.0,36895957963651.4,28148081187834.484,28148081187834.484,28148081187834.484,128000000000000.05,157422753978246.03,120098479734760.5,120098479734760.5,120098479734760.5,576000000000000.0,708402392902106.9,540443158806422.06,540443158806422.06,540443158806422.06,1,1.0,1.2298652654550466,0.9382693729278161,0.9382693729278161,0.9382693729278161,0.7629041971363092,1.0,1600.0,-0.21615154289627392,0.466221888654457,3.7205405043081443,1.7353938284149044,5.714887554617828,20.082162017232577,2.6,3.85,5.2,0.3435518619425786,0.42334326758951785,0.36008547664932566,0.03100606193272577,16.3009153691264,23.37412834898937,50.397122225523006,55.920969143550224,7.390267027041024,8.818447970098383,21.99481236607679,52.06772800089737,-0.19854948106343945,-0.11962747086232661,-0.04540949203834078,-0.023984749520314538,-0.2720563895114865,-0.3588653190210685,-0.35379677898488016,34.75567138667276,47.341477750768235,71.17633243947597,121.26282143159455,153.98772193161733,169.56542211742448,180.80743822179483,54.90035634986601,62.35471248401371,79.02146884249838,128.1481728359008,288.0994861369096,387.4383570341449,408.3316765847392,0.3157506268416434,0.3157506268416434,0.1857683568149573,0.04018694473219817,0.0,0.0,0.0,0.0,0.0,1.939519251990346,0.32705898949116613,0.23432001179169035,0.18696980321929899,3.1867884209191555,77.63380512391934,77.02372716849797,70.53942298206542,12.748940090762018,0.5796518866705689,73.09104121706648,73.22469531276113,66.41953904450833,13.152803436794978,1.0454245794322012,9.999710634069018,9.58153960715849,2.1433256501333204,1.525985140676923,12.540538429945999,13.635102896727666,19.680964924669453,74.28564334180979,86.42867962601213,19.224674337478326,19.38494079304705,25.53176096343338,76.04407575885857,87.15160050669398,0.0,0.0,0.0,0.0,0.0,0.0,55.0,78.0,84.0,45.0,70.0,80.0,1.5993678715947703,1.284260554346537,0.5920074709479616,0.042307402538789805,0.001952398578250182,0.5251045683349523,0.41427669785086707,0.1846361948124072,0.011666523448874573,0.0009460282618720042,0.9613160477772738,0.7048839201256127,3.802111466421893,3.9379650883661084,8.2262885745399,8.05690938042783,9.187604622317174,12.923109164889402,12.989716088739067,7.159179877120257,6.976087196340955,7.86406379724587,10.791454280897563,11.802028885611978,425,TrialState.COMPLETE
capture_only_v10c_trial_00215,2.267143995123024,0.8720170994579114,0.46197384346023557,0.4566588931528169,0.17484595876943643,0.0,0.04212996670665732,1.0005925648174221e-08,358918.9785604318,30000000000000.0,4.537744484981121e+19,1.0,1.0,1.0,2.9226057640431127,1.0,0.250440167106224,0.053756973529279516,1.6532612981575143,3.750260724533056,75.50609623948903,9.16868047855772e+18,1.1853417076808903e+19,8.777969617531786e+18,-0.1304494925227126,5.822363976737776,8.645818565915661,2.2833336780582673e-05,0.005611099360251528,0.005611099360251528,12.0,22,1,4.2934800659537927e-19,2.9101964263287857e-105,9.060493592299299e-87,0.0,1.0,8.394827297215075e-20,3.211962346954499e-19,0.5686603426577411,0.9177443134662452,1.0220434980848287e-20,0.42550799755944124,3.983778927083074,9.863906915607556e+18,9.06569661779338e+18,8.259316114520956e+18,-0.11153672768070083,-0.11644238448154652,-0.1304494925227126,-0.050654891903507464,-0.1568994773619782,1300.0,1400.0,1.35,106.05057346945078,145.11868005986133,176.51580582477294,197.3515842520949,30.544477229961757,39.06810659041055,31.397125764911607,52.232904192233576,20.83577842732197,0.75,350.0,1.8609195386288462,1.3599323269112396,1.1180391655578177,12.0,0.07297352358049451,0.4560882929078705,76.5200268344987,65.95475447820199,14.738475940613203,26.371823459150214,capture_only,8.801704992672224,0.9415679430199199,1.4930843689879296,1.086378652244432,0.7783000566690191,1.0041809309901464,1.0024560068209176,1.0923369037872117,1.0285857857066798,1.0054137955064173,1.0038355616660415,1.057331983633209,1.0238349833893414,1.0179949038344813,1.1222658196579003,1.1882557535682239,1.9004191333245972,8.288491067605928,7.492634523657839,30000000000000.0,30000000000000.0,128000000000000.05,576000000000000.0,30000000000000.0,36895957963651.4,25991274375198.688,25991274375198.688,25991274375198.688,30000000000000.0,36895957963651.4,25991274375198.688,25991274375198.688,25991274375198.688,128000000000000.05,157422753978246.03,110896104000847.77,110896104000847.77,110896104000847.77,576000000000000.0,708402392902106.9,499032468003814.75,499032468003814.75,499032468003814.75,1,1.0,1.2298652654550466,0.8663758125066229,0.8663758125066229,0.8663758125066229,0.7044477446771914,1.0,1600.0,-0.23492250183124413,0.493090994184444,3.9674608032654834,1.6603099926750235,5.822363976737776,21.069843213061933,2.6,3.85,5.2,0.44668287823926883,0.5713789507888041,0.5798306589272677,0.2767768632732016,20.670120525208613,32.86783572264879,83.58934465751845,98.47942194893352,7.390267027041024,8.818447970098383,21.99481236607679,52.06772800089737,-0.1741692387673409,-0.10131930534981055,-0.03546871546752721,-0.022366150135019944,-0.2610348704179194,-0.3414190147110972,-0.3318698559167071,36.7625750933869,49.37987380270096,72.82431069271303,121.71560669085066,157.9456295582732,176.51580582477294,190.17052961409223,54.90035634986601,62.35471248401371,79.02146884249838,128.1481728359008,288.0994861369096,387.4383570341449,408.3316765847392,0.30218960731972105,0.30218960731972105,0.17484595876943643,0.0575134991745242,0.0,0.0,0.0,0.0,0.0,2.068111701423012,0.4844606599590967,0.21948073402748788,0.18222339540979088,3.7504975880818217,76.60761072398293,77.68625000497335,72.55470937969122,17.558096429362042,0.9022074146909462,70.0381669755775,71.99902173234865,65.95475447820199,15.32068051974229,1.2946452902034158,13.266400168296158,10.938252049887623,3.1162400062777067,2.0509864480316224,14.006726207310548,13.531645926756756,18.335867619314893,69.85127898350493,86.23391915807879,22.690428096286375,20.903066624542028,26.371823459150214,74.37584231414255,87.36508081206179,0.0,0.0,0.0,0.0,0.0,0.0,55.0,78.0,84.0,45.0,70.0,80.0,1.7911816259972544,1.3474037625845592,0.5537337226854114,0.038318076284262814,0.001898809363306473,0.5980007395830386,0.44805403933181237,0.18078753898995503,0.010510808389779431,0.0008082780761051662,0.9612078355992093,0.819230335104761,4.306285339558464,3.846831096000847,7.594481442709268,7.434700305685328,8.555689278308478,12.55230651084876,12.861974617866942,6.673404188553078,6.6498576037775186,7.492634523657839,10.29296635772538,11.339465619658686,215,TrialState.COMPLETE
capture_only_v10c_trial_00481,2.2729896716311653,0.898188388787336,0.46369974992012625,0.4176762216465818,0.14517194659881727,0.0,0.0494041586235776,1.0714441957851837e-08,303869.0485584168,30000000000000.0,4.46237275875747e+19,1.0,1.0,1.0,1.4752907848061163,1.0,0.7792868699715677,0.05270733632829742,1.6430667273685768,2.8087191816679655,80.75926807222733,7.447139156477883e+18,9.870632119614493e+18,6.522194495630427e+18,-0.17995122039262834,5.996653359114262,6.595899331583832,1.8744167005422866e-05,0.005019935045872687,0.005019935045872687,12.0,22,1,4.2934800659537927e-19,2.8859261080171375e-105,1.334707664183918e-86,0.0,1.0,8.25538960370132e-20,2.162215881019671e-19,0.3781242276711447,0.6526003894690682,8.666039408385361e-21,0.3521626540917241,3.8179362458730948,8.112263486784502e+18,7.194847384842569e+18,5.398958444929334e+18,-0.122355496868224,-0.13732337973632883,-0.17995122039262834,-0.09474830255119257,-0.2620349811927338,1300.0,1400.0,1.35,115.41978800413301,166.72334981896972,229.02623776425764,316.5124187757772,34.66051993190568,51.30356181483671,62.30288794528792,149.78906895680745,87.48618101151953,0.75,350.0,2.74227170443636,1.8984288590617349,1.3819919580636486,12.0,0.0814903443434691,0.6498441411812891,75.06151252822679,64.76472209323161,14.318375153075138,25.869989198258608,capture_only,9.289332874520795,0.9176106249891844,1.8295285373955448,1.022403209174958,0.8121312965299934,1.003775097676621,1.0037853814271787,1.0233153403301047,1.0124235068387615,1.0049034885678345,1.0019884023805814,1.142273492131196,1.1146928536953857,1.0789076325422213,1.397457098264396,2.399412296091715,6.162666217737344,9.753828204404318,9.021258035733887,30000000000000.0,30000000000000.0,128000000000000.05,576000000000000.0,30000000000000.0,36895957963651.4,25849271480531.04,25849271480531.04,25849271480531.04,30000000000000.0,36895957963651.4,25849271480531.04,25849271480531.04,25849271480531.04,128000000000000.05,157422753978246.03,110290224983599.14,110290224983599.14,110290224983599.14,576000000000000.0,708402392902106.9,496306012426195.94,496306012426195.94,496306012426195.94,1,1.0,1.2298652654550466,0.861642382684368,0.861642382684368,0.861642382684368,0.700599006156632,1.0,1600.0,-0.2379077409611257,0.5366633397785655,3.8586080051138607,1.6483690361554972,5.996653359114262,20.634432020455442,2.6,3.85,5.2,0.3244004512864901,0.40365074673911117,0.40297424320635084,0.12872754569931927,15.597700681248616,22.33792886529736,55.62813560242329,70.0319425742247,7.390267027041024,8.818447970098383,21.99481236607679,52.06772800089737,-0.15252091214809832,-0.07323174150090435,-0.006537347496124354,0.021150063077039052,-0.1850045445236662,-0.2283173754300429,-0.16940136287283847,38.64152443054828,52.679002103792236,77.84088242084793,134.54342570877878,188.16460760461126,229.02623776425764,276.44689031193565,54.90035634986601,62.35471248401371,79.02146884249838,128.1481728359008,288.0994861369096,387.4383570341449,408.3316765847392,0.2616076657737375,0.2616076657737375,0.14517194659881727,0.0015907990606306062,0.4303843588996941,0.0062691079452953605,0.0,0.0,0.05314733084042185,2.015504130193422,0.3343383764419746,0.14351102787244432,0.1758444750116082,3.1276718314304377,73.91048260665694,75.19980215822406,71.23062246534779,20.217726436821813,1.2854710615777811,68.00709497493844,70.02831112219066,64.76472209323161,22.30348950451931,3.6393899843634556,14.356889798644758,11.195594077566042,3.6534402825076597,4.40224702520932,14.043430474792249,13.567129618398504,17.612023100147745,64.23431969416488,82.2446497753173,23.221229174667005,21.37747912580429,25.869989198258608,64.46073674921398,80.05857785198934,0.0,0.0,0.025076431781181442,0.0,0.0,0.0,55.0,78.0,84.0,45.0,70.0,80.0,3.2297462365957195,2.518258737391417,1.0532448542502342,0.07607680250698268,0.004449141611313819,1.0795022902063824,0.8350153068590479,0.34403067277591715,0.02195595222287064,0.0015328480345434329,1.2877688982991398,1.3290844755456988,6.361320441239394,7.279241279878786,8.816340681955086,8.714809485986008,10.104109580254226,15.471877066506318,16.46543002149362,7.692173560188188,7.759194445146014,9.021258035733887,13.213817794043848,16.300499315612672,481,TrialState.COMPLETE
capture_only_v10c_trial_00217,2.2736650927312954,0.8616316062607496,0.4635679090110916,0.4599533175305524,0.18413834717535135,0.0,0.047141655156357466,1.0199794563965656e-08,360962.7682672106,30000000000000.0,4.48568062572739e+19,1.0,1.0,1.0,3.5424694090524844,1.0,0.27950494160109896,0.05677400628397907,1.5830946319554162,4.008298578648387,73.81069938939636,9.398538082876183e+18,1.1979271397981528e+19,8.976380056208427e+18,-0.1253291720924457,5.526845340506983,9.240181818108933,2.530424010351633e-05,0.005906426663456055,0.005906426663456055,12.0,22,1,4.2934800659537927e-19,2.8934531771041978e-105,8.699385788972688e-87,0.0,1.0,8.298509157595671e-20,3.3260430647551335e-19,0.5858040422533535,0.9771695992441983,1.0535235329517867e-20,0.4418721189816428,3.975270277554975,1.007023543658739e+19,9.286710710028239e+18,8.40350303406854e+18,-0.10537009871851175,-0.11056848717416687,-0.1253291720924457,-0.04993839208977035,-0.15397004303352518,1300.0,1400.0,1.35,103.53470095594291,142.58393349498036,176.09097667653762,198.80408849555587,29.724001566546548,39.04923253903745,33.507043181557265,56.22015500057552,22.713111819018252,0.75,350.0,1.920168664804981,1.3942951609099403,1.1289850976335947,12.0,0.07288804987040447,0.4629458140253911,77.73011948220801,67.642318258171,14.012964926796428,25.080555615747322,capture_only,9.472551347135427,0.9767897322367135,1.5112187507802124,1.1114725823951352,0.7549628844501445,1.0051164466901998,1.003460418965758,1.1244334338090738,1.0467389684740713,1.0089825809035904,1.0041867552988493,1.0536772833144823,1.0233822865136462,0.9987380616481407,1.1050313200346453,1.2130710090948995,2.275071862888614,7.861348395220729,7.118534161745672,30000000000000.0,30000000000000.0,128000000000000.05,576000000000000.0,30000000000000.0,36895957963651.4,26524476224383.473,26524476224383.473,26524476224383.473,30000000000000.0,36895957963651.4,26524476224383.473,26524476224383.473,26524476224383.473,128000000000000.05,157422753978246.03,113171098557369.53,113171098557369.53,113171098557369.53,576000000000000.0,708402392902106.9,509269943508162.7,509269943508162.7,509269943508162.7,1,1.0,1.2298652654550466,0.8841492074794491,0.8841492074794491,0.8841492074794491,0.718899242310349,1.0,1600.0,-0.2526599008326557,0.4192113351267458,3.865053553111613,1.5893603966693772,5.526845340506983,20.66021421244645,2.6,3.85,5.2,0.47350677200838864,0.6068901929582788,0.6292710062005729,0.3363878880955835,21.987046896521306,35.66829499494848,93.66800439320106,112.96827976509745,7.390267027041024,8.818447970098383,21.99481236607679,52.06772800089737,-0.18126388918265463,-0.11088994464787934,-0.04523633486812527,-0.032809204780671695,-0.26591722351697794,-0.3424655121312288,-0.3301774852485332,36.166899072315736,48.303581879258594,71.20471675043405,118.8237388405013,156.1799430546392,176.09097667653762,190.91303713057204,54.90035634986601,62.35471248401371,79.02146884249838,128.1481728359008,288.0994861369096,387.4383570341449,408.3316765847392,0.30488503164965486,0.30488503164965486,0.18413834717535135,0.06869284539948287,0.0,0.0,0.0,0.0,0.0,2.011845861385888,0.5248007193089652,0.22209641271419595,0.1837718485377194,3.8458646389606086,78.06939521623632,78.99794087989699,74.03139833380583,19.64132655537105,1.0565535507079629,71.75616315155344,73.52010301301327,67.642318258171,17.769704575102736,1.8391975725410907,14.650537580626107,12.287056185093434,3.572812567741522,2.294924945488148,13.108435704233862,12.76104282758554,17.37651596523913,68.24858113975532,86.47193128812295,21.29139464537181,19.763896298959107,25.080555615747322,72.26909533271375,86.85107646329533,0.0,0.0,0.0,0.0,0.0,0.0,55.0,78.0,84.0,45.0,70.0,80.0,1.5551361689425838,1.167609670038635,0.48232428668984884,0.03406088065959633,0.0017402936797890653,0.5210955396393279,0.390793317940858,0.15859196433600176,0.009451377286985186,0.0007983207161748968,0.8427285036779599,0.6871874983102275,4.360013453224116,4.190393481701714,7.267032910587244,7.073406622478845,8.109761414265204,12.076031424214058,12.46977486748932,6.431346663435445,6.325207370086766,7.118534161745672,9.95174871489654,11.308927643447387,217,TrialState.COMPLETE
