block,parameter,top_n,min,median,max,direction_vs_1
C1_diffusion_escape,f_n,25,4.1131262214930695e-07,4.905270977783523e-07,7.146706597260928e-07,near/mixed
C1_diffusion_escape,K_d,25,494795.477749731,563227.480026531,578551.2570666296,near/mixed
C1_diffusion_escape,rho_d,25,26495224925995.61,27918810631501.35,32148952609499.47,near/mixed
C1_diffusion_escape,fission_rate,25,5.168570694759663e+19,6.257843285538722e+19,6.597629053137047e+19,near/mixed
C1_diffusion_escape,Dv_scale,25,0.49256243241270925,0.9162700661661992,1.3324320306173882,near/mixed
C1_diffusion_escape,Dg_scale,25,0.33461802311780336,0.7678273060972771,1.085455821717944,near/mixed
C1_diffusion_escape,D2_xe_scale,25,4.226750248248999,8.950022422007562,15.113956428055456,high
C1_diffusion_escape,b_scale,25,0.20003934994405373,0.2018833342049854,0.2748619971250514,low
C1_diffusion_escape,gb_scale,25,1.2448712593833835,1.3771399233872261,1.569302410368842,near/mixed
C1_diffusion_escape,gd_scale,25,2.514533910396611,2.623947536812436,3.4094544799407798,high
C1_diffusion_escape,coalescence_d_scale,25,0.5239674797232222,0.5949001532967948,0.8796650700846835,low
C1_diffusion_escape,capture_scale,25,0.03788408665408187,0.16066097378517444,0.1903706088737668,low
