boundary_sink_scale,dislocation_vacancy_scale,diagnostic_combined_score,partition_anchor_penalty_sum,pressure_penalty_mean,p_d_over_eq_max,qgb_percent_mean,bulk_percent_1600_3p2,dislocation_percent_1600_3p2,qgb_percent_1600_3p2,p_d_over_eq_1600_3p2,dislocation_percent_2200_3p2,qgb_percent_2200_3p2,p_d_over_eq_2200_3p2,swelling_d_1600_1p3,Rd_nm_1600_1p3,Nd_1600_1p3
0.0,1.0,4.542155971886567,0.42165178466118514,2.0602520936126907,321.383637241049,1.5009783272497041,81.3234131597881,16.199458723354027,1.5009783272483055,1.4320458136034724,95.16455307398905,1.5009783272511026,321.383637241049,nan,nan,nan
0.0,5.0,5.896537604204829,0.4202347274327993,2.738151438386015,656.5554901023094,1.5009783272503379,81.24013836502091,16.273984378675237,1.5009783272505797,1.3139880127444306,95.35818392956527,1.500978327250096,656.5554901023094,nan,nan,nan
0.0,20.0,7.252064884759264,0.4184391808284155,3.416812851965424,1233.7912908164897,1.500978327249606,81.12142844265081,16.37804012379109,1.5009783272493642,1.3286513166129978,95.53327020564929,1.5009783272498478,1233.7912908164897,nan,nan,nan
0.5,1.0,93.94347564486482,91.65379151673672,1.144842064064051,97.78933193025209,43.89314861995008,53.66250623969284,14.64918432381922,30.80420912725824,1.333992278138683,42.830035863777155,56.982088112641925,97.78933193025209,nan,nan,nan
0.5,5.0,95.00642057722379,91.72315783993194,1.6416313686459245,194.58028317738624,43.94667556017918,53.483426749741895,14.709773355084868,30.916689537623313,1.212761605060665,42.84554515245345,56.97666158273505,194.58028317738624,nan,nan,nan
0.5,20.0,96.18335057818692,91.88302054457756,2.1501650168046744,355.5043888906733,44.05268708211986,53.199921902466606,14.769678915774852,31.130077075764166,1.1964750322205369,42.85555860531565,56.97529708847555,355.5043888906733,nan,nan,nan
1.0,1.0,168.33664343606216,166.77506107981017,0.7807911781259919,53.30330568772659,61.748327900461284,34.653942430655086,13.135837664329985,51.41624829071701,1.2366902475849175,27.88254151361572,72.08040751020556,53.30330568772659,nan,nan,nan
1.0,5.0,169.27831652355036,166.88927157622743,1.1945224736614621,105.38403453062561,61.792584380599465,34.50731110218764,13.183728350404484,51.511723580206514,1.1176572925330825,27.89151400620027,72.07344518099241,105.38403453062561,nan,nan,nan
1.0,20.0,170.36953525453038,167.1137284482208,1.6279034031547832,191.2082787517994,61.879166397259766,34.3155951843315,13.19494773839221,51.68771681842968,1.0749988923362745,27.89606169634472,72.07061597608985,191.2082787517994,nan,nan,nan
